GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,Temperature
0.34585,13.55910,0.06651,0.26252,0.01174,-0.95677,14.474,-1.211,50.952,25.379
0.19710,12.38409,0.00632,0.27116,0.01425,-0.94053,13.811,-1.177,50.843,25.322
0.40132,11.86971,0.07713,0.27956,-0.00483,-0.96573,13.553,-1.027,51.096,25.308
0.49568,11.01813,0.27352,0.28282,0.01441,-0.94754,13.637,-0.840,50.861,25.422
0.16634,10.20047,0.03799,0.27271,-0.01037,-0.96112,13.394,-1.293,51.301,25.319
0.21113,9.56145,0.31104,0.28933,-0.01290,-0.96535,12.973,-1.181,51.405,25.339
0.39363,8.58187,-0.04704,0.30336,0.01216,-0.95150,13.333,-1.263,51.144,25.404
0.32441,7.57638,0.39748,0.29589,-0.00643,-0.95493,12.269,-0.939,51.511,25.274
0.24929,7.09023,0.27495,0.29697,-0.00134,-0.95085,13.033,-1.006,51.344,25.327
0.58149,6.03518,-0.03477,0.29870,0.01442,-0.96790,12.301,-1.063,51.193,25.280
-0.17552,5.02837,0.30703,0.29572,-0.00918,-0.94656,12.818,-1.420,51.162,25.262
0.34977,4.09083,0.10453,0.28574,0.00733,-0.96701,12.047,-1.260,50.762,25.257
0.20840,3.04787,0.02405,0.30582,0.01363,-0.94486,11.702,-1.253,51.066,25.361
0.29856,2.49341,0.22753,0.30457,-0.01323,-0.95481,12.419,-1.058,51.246,25.372
0.33537,1.36134,0.15597,0.31511,0.01048,-0.95593,12.257,-1.260,50.964,25.355
0.20972,0.67848,0.02987,0.30413,-0.00049,-0.95046,12.327,-1.302,51.235,25.358
0.28695,-0.21685,0.04369,0.30860,0.00659,-0.94456,12.400,-0.897,51.345,25.390
0.30166,-0.95703,0.24327,0.32218,0.00667,-0.94568,12.282,-1.326,51.144,25.383
0.15780,-1.76074,0.16094,0.31334,0.00776,-0.94924,12.205,-1.737,51.390,25.369
0.12996,-2.85206,0.11446,0.31601,-0.01364,-0.95593,12.214,-1.416,51.339,25.238
0.00987,-3.76769,0.21217,0.30004,0.00295,-0.94939,12.461,-1.181,50.855,25.342
0.36913,-4.41798,-0.09470,0.32367,-0.00067,-0.96076,12.314,-0.920,51.280,25.304
0.45321,-5.37124,0.13086,0.31737,0.01689,-0.97213,12.475,-0.737,51.373,25.417
0.43576,-6.60464,0.03517,0.30174,0.01069,-0.95387,12.446,-1.335,51.274,25.353
0.69447,-7.27235,-0.05580,0.30456,0.00218,-0.95266,12.499,-1.082,51.081,25.316
0.26169,-7.96146,-0.08513,0.29642,-0.00212,-0.94887,12.760,-0.972,50.983,25.365
0.39142,-8.94449,0.36471,0.29861,0.00214,-0.94691,13.043,-1.263,51.384,25.456
0.26635,-9.70098,0.15041,0.29206,-0.01509,-0.96172,12.901,-0.841,50.826,25.411
0.20778,-10.65455,0.06959,0.28351,-0.01247,-0.94652,13.553,-0.899,51.308,25.390
0.53619,-11.56371,0.21565,0.29597,0.00282,-0.96015,13.236,-1.266,50.906,25.196
0.42117,-12.02984,0.22418,0.28187,-0.00580,-0.96177,14.004,-1.542,51.541,25.270
0.47925,-13.15665,0.06276,0.25906,0.00759,-0.95764,14.133,-1.324,51.258,25.355
0.32410,-13.91570,0.31601,0.27475,0.00339,-0.97418,14.073,-1.451,50.665,25.254
0.43880,-14.62886,0.13068,0.25925,0.00149,-0.97162,14.303,-1.042,50.900,25.376
0.24869,-15.66140,0.17178,0.25362,-0.00256,-0.97445,14.516,-1.033,50.659,25.286
0.37180,-16.07221,0.13313,0.25917,0.00991,-0.95312,15.014,-1.288,50.761,25.278
0.35174,-16.55991,0.12225,0.25134,-0.00627,-0.95895,15.039,-1.124,50.509,25.287
0.32318,-17.70086,0.02839,0.24112,0.01378,-0.96417,15.474,-1.357,50.669,25.342
0.53329,-18.27579,0.38801,0.23786,0.00072,-0.97457,15.685,-1.445,50.145,25.266
0.22387,-19.05997,0.17319,0.22832,-0.00124,-0.96187,16.147,-1.591,50.443,25.379
0.32864,-19.71738,0.18436,0.22497,0.00213,-0.96924,16.422,-1.323,49.843,25.354
0.33143,-20.23772,0.17882,0.22460,-0.00862,-0.96867,16.733,-1.159,50.162,25.459
0.41775,-20.84386,-0.10822,0.21124,0.00388,-0.98713,16.947,-1.164,50.235,25.275
0.32239,-21.46425,0.13065,0.20961,0.00702,-0.96972,17.980,-1.145,50.041,25.345
0.33813,-22.14157,0.10336,0.19373,-0.01021,-0.97875,17.547,-1.149,49.738,25.376
0.56618,-22.48193,0.07650,0.18842,0.00169,-0.98484,17.965,-0.914,49.757,25.328
0.37816,-23.11175,0.05402,0.18561,-0.00321,-0.98774,18.603,-1.370,49.903,25.290
0.41956,-23.54581,0.18350,0.17803,0.00723,-0.98651,18.711,-1.283,49.917,25.300
0.51190,-24.21744,0.21056,0.17639,-0.00978,-0.99293,19.409,-0.900,49.131,25.440
0.30928,-24.49964,0.32096,0.15332,0.01332,-0.99321,19.562,-1.297,49.711,25.355
0.48029,-24.82084,0.06622,0.15797,-0.00251,-1.00238,19.893,-1.187,48.416,25.294
0.33838,-25.34834,0.22499,0.14198,-0.00526,-0.98521,20.050,-1.023,48.434,25.400
0.21480,-25.56965,0.06604,0.12842,-0.00818,-0.98648,20.500,-1.265,48.755,25.310
0.21286,-26.24538,-0.07361,0.11866,-0.00013,-1.00469,21.219,-1.181,48.522,25.354
-0.00207,-26.64406,0.17622,0.11406,-0.00909,-0.98070,21.946,-1.543,48.258,25.382
0.59226,-27.14203,0.22549,0.10312,0.00127,-0.99674,22.474,-0.713,48.042,25.309
0.73295,-27.04651,-0.03144,0.10590,-0.00163,-0.99796,22.749,-1.631,48.155,25.365
0.40283,-27.34306,-0.11942,0.08136,0.00299,-0.99206,22.897,-1.615,47.656,25.316
0.23441,-27.53423,0.17532,0.06596,-0.00107,-0.99242,23.391,-1.243,47.523,25.298
0.63298,-27.79404,-0.00066,0.05369,-0.01419,-1.00267,24.034,-1.344,47.245,25.306
0.57296,-27.65732,-0.28047,0.05586,0.00390,-0.99436,24.080,-1.320,47.265,25.433
0.08175,-28.25107,0.19848,0.04091,-0.00443,-0.98822,24.713,-1.333,46.996,25.290
0.37445,-28.20382,0.31005,0.04447,0.00109,-1.00079,25.013,-0.894,46.961,25.385
0.35528,-28.49774,-0.07276,0.02592,0.00620,-0.99828,25.828,-1.247,46.014,25.324
0.47504,-28.40163,0.14835,0.01936,-0.00405,-0.99470,25.809,-1.102,46.191,25.279
0.58048,-28.51859,0.25559,0.01457,-0.00020,-1.00364,26.422,-1.333,45.736,25.334
0.09889,-28.64575,0.10855,0.00444,-0.01620,-0.99618,27.132,-0.980,46.041,25.300
0.20466,-28.69200,0.33480,0.00760,-0.01285,-1.00127,26.891,-1.670,45.214,25.434
0.27476,-28.31836,0.22837,-0.02641,0.01067,-1.00856,27.519,-1.089,45.124,25.348
0.47137,-28.19639,-0.14108,-0.02934,0.01010,-0.98693,27.439,-1.392,44.964,25.340
0.45806,-28.19882,0.21149,-0.04128,-0.00143,-0.99176,28.618,-1.116,44.710,25.323
0.23626,-28.12694,0.28535,-0.05724,0.00261,-0.99561,28.832,-1.230,44.581,25.323
0.55850,-28.25544,0.22882,-0.05329,0.01107,-1.01459,29.039,-0.930,43.960,25.361
0.51122,-27.97353,-0.02656,-0.07638,-0.00034,-1.00364,29.720,-1.228,44.013,25.330
0.43258,-27.47910,0.26334,-0.07454,-0.00345,-0.99612,29.753,-1.124,43.844,25.330
0.55882,-27.24671,0.42463,-0.09650,0.00061,-1.00146,30.391,-1.008,43.635,25.362
0.29963,-27.27347,0.12257,-0.09473,0.00503,-0.98781,30.740,-1.369,43.407,25.377
0.09285,-26.58216,0.02746,-0.09973,-0.00263,-0.99390,31.675,-1.655,42.721,25.328
0.30876,-26.55600,0.26862,-0.11196,-0.00378,-0.98127,31.840,-1.421,42.433,25.331
0.38203,-26.22669,0.24186,-0.12869,0.00010,-0.99702,31.842,-0.988,41.876,25.377
0.47330,-25.60722,-0.01092,-0.12364,-0.00087,-0.99034,32.421,-1.530,42.308,25.400
0.25132,-25.50130,0.48343,-0.14376,-0.00059,-1.00290,32.643,-1.069,41.572,25.373
0.39847,-25.05246,0.28048,-0.15230,-0.00068,-0.98866,32.593,-1.056,41.629,25.405
0.41668,-24.56986,0.21169,-0.13743,-0.00882,-0.98241,33.499,-0.990,40.811,25.467
0.54363,-24.12755,0.40390,-0.16622,0.01696,-0.98413,33.199,-1.207,40.787,25.298
0.20167,-23.56306,0.01765,-0.16766,-0.01347,-0.98642,34.136,-1.098,40.496,25.381
0.19472,-23.19979,-0.08311,-0.17315,-0.00323,-0.99095,34.253,-0.860,40.814,25.323
0.62151,-22.56902,0.30264,-0.18433,-0.00613,-0.98701,34.207,-1.191,40.220,25.358
0.16417,-21.93766,0.25152,-0.19757,-0.00499,-0.97730,34.679,-1.131,39.957,25.422
0.62878,-21.15206,0.26277,-0.21051,0.00534,-0.98977,35.192,-1.231,39.488,25.394
0.28531,-20.52931,0.10394,-0.19819,0.00232,-0.98491,35.493,-0.664,39.331,25.374
0.43288,-20.09365,0.24306,-0.23386,-0.00585,-0.97967,36.486,-1.399,39.164,25.505
0.42605,-19.37325,0.25776,-0.23968,-0.00371,-0.97587,35.526,-1.720,39.145,25.466
0.19006,-18.93558,0.34854,-0.22506,-0.01130,-0.97266,36.322,-1.670,38.532,25.343
0.00443,-18.36204,0.14901,-0.23632,-0.01040,-0.96653,36.401,-1.233,38.298,25.263
0.47959,-17.47959,0.12618,-0.24992,-0.01083,-0.96611,36.556,-1.056,38.400,25.346
0.24025,-16.86407,0.17941,-0.26523,0.00150,-0.97952,36.793,-0.623,37.776,25.321
0.28844,-16.14605,-0.06530,-0.25419,0.00510,-0.96237,37.173,-1.268,37.588,25.374
0.42868,-15.49708,0.09844,-0.26206,0.01811,-0.95600,37.615,-1.024,37.479,25.403
0.57872,-14.76140,0.13914,-0.26609,0.00449,-0.95433,37.409,-1.239,38.237,25.349
0.14409,-13.82038,0.04564,-0.27319,-0.00095,-0.98060,37.651,-1.143,37.571,25.382
0.52345,-12.80999,0.20878,-0.27258,-0.00264,-0.95610,37.707,-1.787,37.077,25.431
0.48292,-12.29885,0.01125,-0.28257,-0.00028,-0.96923,37.689,-1.220,37.006,25.403
0.22925,-11.73833,0.10092,-0.27650,-0.01180,-0.96557,37.913,-0.788,37.082,25.358
0.46672,-10.73421,0.12494,-0.30268,-0.00784,-0.96527,37.918,-1.061,36.420,25.426
0.43345,-9.76193,0.30549,-0.28929,-0.00570,-0.96009,38.496,-1.519,36.768,25.365
0.44281,-8.93958,0.01298,-0.28165,-0.00195,-0.95327,38.305,-1.401,36.447,25.351
0.34072,-8.08811,0.05018,-0.28925,0.00480,-0.97127,38.309,-1.293,36.072,25.340
0.44664,-7.17859,-0.11218,-0.31002,0.00201,-0.95649,38.830,-1.363,36.230,25.333
0.30761,-6.29795,0.18733,-0.31070,0.00835,-0.95388,38.812,-1.092,36.023,25.421
0.24102,-5.57484,-0.05298,-0.31609,0.01757,-0.95409,38.668,-0.731,35.627,25.439
0.38688,-4.66395,0.09505,-0.30773,0.01191,-0.94414,38.794,-1.398,36.006,25.327
0.22807,-3.80887,0.01586,-0.31185,-0.00291,-0.96013,39.254,-1.732,36.123,25.412
0.32302,-2.90555,0.15071,-0.30735,0.00558,-0.94715,38.808,-1.447,35.987,25.407
0.46763,-2.07828,0.50134,-0.32228,0.01474,-0.95772,38.910,-0.763,36.345,25.457
0.46945,-1.04722,-0.07842,-0.31839,-0.00061,-0.94625,39.132,-0.988,36.211,25.451
0.35598,-0.53369,0.28135,-0.00176,-0.00386,-0.99866,26.477,-1.257,45.339,25.264
0.24389,-0.00136,0.44726,0.00619,-0.00095,-0.99681,26.326,-1.384,45.482,25.312
0.36654,-0.16185,0.78006,-0.00050,0.00556,-0.99954,26.867,-1.352,45.837,25.402
0.19521,-0.31895,1.18525,-0.01050,-0.00333,-0.99185,26.968,-0.968,45.852,25.363
0.08308,0.08801,1.44348,-0.00709,0.00097,-1.00507,26.774,-1.073,45.524,25.476
0.29954,-0.28800,1.79417,-0.00928,0.00100,-0.98308,26.823,-1.177,45.557,25.335
0.31647,0.12148,2.04969,0.00428,0.00552,-0.99233,26.717,-1.251,45.685,25.405
0.20522,-0.41569,2.09485,0.00312,-0.00880,-0.99383,26.513,-1.318,45.356,25.413
0.12019,-0.52149,2.50742,0.00260,0.00614,-0.99860,26.906,-1.237,45.753,25.452
0.31812,-0.36618,2.98579,0.00774,0.00460,-1.00434,26.920,-0.883,45.583,25.417
0.14927,-0.35885,3.22723,0.00528,-0.00279,-1.00867,26.614,-0.818,45.717,25.427
0.43756,-0.17916,3.43658,-0.00260,0.00905,-0.99927,26.721,-1.221,45.693,25.404
0.22358,-0.48519,3.32878,-0.01177,-0.00803,-1.00462,26.801,-1.266,45.837,25.326
0.63440,-0.23715,3.85587,-0.00077,0.00215,-0.99717,26.662,-1.034,45.312,25.409
0.46547,-0.22742,4.08974,0.00065,0.00743,-0.99937,26.668,-1.963,45.777,25.288
0.51493,-0.33643,4.69081,0.00792,-0.00022,-1.00162,27.286,-1.556,45.627,25.363
0.23772,-0.21847,4.77921,-0.02150,-0.00839,-0.98979,27.013,-0.945,45.284,25.287
0.51199,-0.37769,5.21758,-0.00517,0.00945,-1.00253,26.761,-1.196,45.891,25.355
-0.06609,0.01805,5.35217,0.00216,-0.00728,-1.00092,26.594,-1.789,45.071,25.424
0.38253,-0.33939,5.82260,-0.00179,-0.00353,-1.00824,27.178,-1.134,45.438,25.336
0.30909,-0.10326,5.93818,-0.00135,0.00631,-0.99834,26.726,-1.758,45.610,25.438
0.34713,-0.22454,6.20825,0.00743,-0.00329,-0.98451,26.577,-2.133,45.761,25.406
0.28557,0.27332,6.55337,0.01002,0.00492,-0.99727,26.562,-1.779,45.836,25.323
0.00381,-0.03688,6.86073,0.00360,-0.00222,-0.99346,26.444,-2.022,45.557,25.448
0.30929,-0.31141,7.16748,0.00766,-0.00107,-0.99679,26.468,-2.077,45.468,25.376
0.46433,-0.33301,7.42185,0.00661,-0.00724,-0.98276,26.722,-2.269,45.467,25.413
0.31996,-0.20101,7.24055,-0.00727,-0.01181,-0.99360,26.626,-2.200,45.715,25.450
0.48088,-0.08533,7.75096,-0.00267,0.00027,-1.00798,26.760,-2.110,45.881,25.295
0.30141,-0.20760,8.40382,0.00507,-0.00424,-1.00583,26.950,-2.075,45.479,25.396
0.57858,-0.12806,8.29702,-0.01167,0.00512,-0.99823,27.031,-1.942,45.524,25.393
0.21794,-0.48194,8.63931,0.00655,0.00091,-1.00006,26.394,-2.302,45.703,25.392
0.28944,-0.26624,9.03270,0.00309,-0.01492,-0.99752,26.691,-2.385,45.885,25.428
0.62627,-0.25016,9.32082,-0.00844,0.00527,-1.01089,26.986,-2.760,45.377,25.422
0.46037,0.03421,9.43508,-0.00409,-0.00053,-1.01005,26.558,-2.542,45.388,25.283
0.12756,-0.21016,9.57213,0.00782,0.00649,-0.99481,26.705,-2.628,45.391,25.411
0.47708,-0.21119,9.82321,-0.01338,-0.00172,-1.00162,27.288,-3.094,45.309,25.410
0.27859,0.19841,10.09705,0.01227,-0.00741,-1.00015,26.679,-3.067,46.038,25.422
0.20722,-0.02825,10.41901,0.01074,0.00148,-1.00629,26.758,-3.129,45.264,25.464
0.26073,-0.33529,10.59143,0.00207,-0.01627,-1.00842,26.783,-3.310,45.853,25.427
0.48329,-0.25855,10.95665,-0.00547,0.01502,-0.99564,26.788,-3.008,46.159,25.468
0.09939,-0.18259,11.60087,-0.00170,-0.00064,-1.00584,26.845,-3.290,46.029,25.343
0.30204,-0.19366,11.53308,-0.00255,0.00178,-1.00255,26.740,-3.638,46.007,25.301
0.24954,-0.01049,11.52465,0.01668,-0.00478,-1.00239,26.699,-3.130,45.664,25.429
0.49432,0.01415,12.14083,-0.00488,-0.00980,-1.00556,26.611,-3.649,45.896,25.299
0.25242,-0.10138,12.30649,-0.00089,0.00512,-0.98811,26.988,-3.797,45.229,25.400
0.19638,-0.29272,12.49288,0.00890,-0.00406,-1.00157,26.914,-3.606,45.633,25.411
0.58102,-0.09648,12.84958,0.00383,0.00132,-0.98923,26.575,-3.668,46.227,25.357
0.34797,0.01381,13.40207,0.00671,0.00309,-1.00063,26.214,-4.158,45.969,25.374
0.30870,-0.18969,13.35445,-0.00367,-0.01757,-0.99676,26.632,-3.987,45.599,25.432
0.22074,0.00002,13.75049,0.00773,-0.00184,-1.01808,26.358,-4.604,45.710,25.419
0.65778,-0.32430,13.80578,-0.01304,0.02198,-0.99503,26.930,-4.387,45.623,25.387
0.00568,-0.33529,14.12387,0.00232,0.00929,-0.99789,26.438,-4.618,45.541,25.492
0.38073,-0.22557,14.62107,0.00470,0.00372,-1.00916,26.820,-4.816,45.677,25.338
0.59194,-0.13777,14.57206,-0.00799,-0.00390,-0.99807,26.068,-4.447,45.939,25.396
0.40571,-0.06930,14.97386,0.00207,-0.00488,-1.00303,26.535,-5.299,45.788,25.339
0.37595,-0.22148,15.06577,-0.01438,0.00369,-0.99807,26.556,-4.836,45.487,25.461
0.35451,-0.09532,15.22746,-0.00565,0.00230,-0.99778,26.504,-4.721,45.294,25.405
0.14259,0.04070,15.64950,0.01242,0.01299,-1.00501,26.387,-4.816,45.507,25.396
0.29279,-0.38802,16.15183,0.00572,-0.00308,-1.01072,26.430,-5.135,46.146,25.507
0.38012,0.02504,16.12483,0.00749,0.00179,-1.00405,26.822,-5.491,45.540,25.359
0.48283,-0.10402,16.44835,0.00136,-0.01119,-0.99003,26.589,-5.473,45.476,25.367
0.44620,-0.33224,16.66737,0.00150,0.00340,-0.99221,26.591,-5.647,45.478,25.392
0.55276,-0.18659,17.07378,-0.01126,0.01219,-1.00801,26.008,-6.085,45.447,25.484
0.20496,-0.15623,17.01366,-0.01293,0.00360,-0.99865,26.030,-5.743,45.485,25.316
0.50484,-0.28360,17.10746,-0.00457,-0.00473,-1.00056,26.002,-5.867,45.820,25.393
0.61772,-0.19438,17.57795,-0.00103,0.00000,-0.98999,26.144,-6.082,45.524,25.375
0.20855,-0.44052,17.82788,-0.01017,0.00737,-0.99270,26.159,-6.268,45.822,25.457
0.19371,-0.15802,18.15317,-0.00195,0.00313,-1.00465,26.762,-6.383,45.645,25.475
0.32863,-0.16978,18.32713,0.01233,-0.00264,-0.98409,26.422,-6.496,45.911,25.463
0.42040,-0.19733,18.67069,0.00291,0.00674,-1.00809,26.524,-6.800,46.069,25.437
0.34342,-0.10445,18.55122,-0.01422,-0.00770,-0.98986,25.916,-7.197,45.941,25.433
0.23994,-0.22764,18.84325,0.00685,0.00366,-1.00745,25.744,-7.616,45.840,25.443
0.38218,-0.35161,18.95537,0.00634,-0.02119,-0.99605,25.918,-7.481,46.256,25.441
0.37902,-0.23794,19.15447,-0.00920,-0.01391,-1.00094,25.653,-7.557,45.604,25.438
0.36876,-0.25376,19.57016,-0.00775,0.00323,-1.00004,26.457,-7.430,45.748,25.468
0.18121,-0.30525,19.60530,0.00640,0.00564,-1.00801,26.162,-7.778,45.435,25.402
0.31570,0.06316,20.01201,0.00577,0.00059,-0.98634,25.669,-7.824,45.700,25.386
0.36370,0.02331,20.36928,-0.00518,-0.00568,-0.99239,26.112,-8.388,45.486,25.377
0.18006,-0.12497,20.52401,-0.00367,-0.01346,-1.00324,25.472,-8.190,45.827,25.441
0.32010,-0.09329,20.84620,0.00410,0.01042,-1.00110,25.408,-8.861,46.115,25.351
0.42575,-0.21259,20.91399,0.01014,0.01193,-1.00560,25.690,-8.668,45.354,25.444
0.42978,-0.22505,21.37466,-0.01330,0.00617,-1.00424,25.328,-8.705,45.671,25.388
0.60641,-0.41270,21.19366,-0.00602,0.00243,-1.00009,25.514,-9.297,45.458,25.429
0.07941,-0.13162,21.54376,0.00883,0.00338,-0.99619,25.527,-9.795,45.798,25.405
0.50951,-0.34277,21.65346,0.00845,-0.00624,-0.99409,25.078,-9.437,45.807,25.406
0.30984,-0.08900,21.72310,-0.00669,-0.01352,-1.00742,25.150,-9.500,45.636,25.442
0.52107,-0.00454,22.18846,-0.02396,0.00237,-0.99061,24.974,-9.935,45.867,25.438
0.43822,-0.13865,22.15602,0.00623,-0.00428,-0.98264,25.632,-9.989,46.031,25.381
0.41460,-0.14091,22.79116,-0.01138,0.01701,-0.99705,25.447,-10.221,45.710,25.410
0.36699,-0.24978,22.97331,0.01826,-0.01171,-1.00561,24.607,-10.389,45.668,25.439
0.27154,-0.49868,22.93003,0.00291,-0.00131,-0.98406,25.406,-10.530,45.875,25.447
0.58416,-0.09305,23.27057,-0.00705,-0.00642,-1.00029,24.721,-10.918,45.767,25.339
0.21488,0.09328,23.17990,0.00755,0.00192,-1.00672,25.047,-11.195,45.750,25.407
0.33741,-0.23419,23.80058,0.00589,0.01121,-1.00418,24.753,-10.932,45.860,25.342
0.32970,-0.12228,24.17376,-0.01381,0.00830,-1.01041,24.778,-11.263,45.541,25.405
0.41814,-0.07955,24.10546,0.00780,-0.00985,-1.00574,24.236,-11.419,45.791,25.456
0.36415,-0.09612,24.05541,0.00134,-0.00586,-0.99529,24.401,-11.633,46.094,25.485
0.35385,-0.34339,24.65613,-0.00136,-0.00208,-1.00338,24.210,-11.790,45.993,25.469
0.27758,-0.46823,24.45831,0.00147,-0.00823,-0.99944,24.351,-11.825,45.177,25.414
0.36088,-0.27200,24.94545,-0.00617,-0.00329,-0.99274,24.002,-12.135,45.870,25.399
0.33132,-0.35542,25.18378,-0.00624,-0.00880,-0.99440,24.226,-12.273,45.272,25.334
0.24842,-0.30765,25.30572,-0.00098,-0.00250,-1.01419,24.371,-12.406,46.065,25.376
0.14316,-0.29139,25.38674,-0.00089,0.00149,-0.99557,23.457,-12.921,45.759,25.510
0.46396,-0.29167,25.77778,0.01270,0.00202,-1.00080,24.425,-12.933,45.903,25.451
0.26274,-0.21170,25.88754,0.00548,0.00085,-1.00597,23.711,-13.078,45.779,25.350
0.51732,-0.03913,26.10958,0.00334,0.01145,-0.99427,23.640,-13.661,46.170,25.431
0.28193,-0.27271,26.28841,-0.01413,0.00374,-0.98975,23.423,-13.396,45.647,25.422
0.33480,-0.12020,26.48588,0.01164,-0.00653,-0.99881,23.937,-13.439,45.435,25.401
0.50486,-0.32150,26.69895,0.00149,-0.00800,-0.99985,23.056,-13.773,45.840,25.446
0.49913,-0.24344,26.90566,0.00764,-0.01059,-1.00444,22.930,-13.802,45.812,25.420
0.49580,0.04229,26.96646,0.00039,0.00699,-0.99141,22.638,-14.331,45.535,25.409
0.36248,-0.33363,27.21820,0.00673,0.00412,-0.99428,22.673,-14.699,46.084,25.427
0.35845,-0.48679,27.33332,-0.00196,-0.00407,-1.00576,22.702,-15.088,46.196,25.303
0.41162,-0.18540,27.59986,-0.00737,0.00021,-1.00475,22.646,-15.148,45.084,25.476
0.50288,-0.18171,27.96121,0.01267,-0.01326,-0.99893,22.272,-15.271,45.624,25.477
0.25707,0.10580,27.93643,-0.00871,-0.00578,-1.00510,22.296,-15.510,45.534,25.421
0.17087,-0.37594,28.08874,-0.00074,-0.01826,-0.99566,22.595,-15.775,45.782,25.405
0.07120,-0.26304,28.54085,0.00051,0.00175,-0.99758,22.309,-15.830,45.848,25.498
0.21926,-0.25159,28.72441,0.00337,0.00412,-0.99382,21.783,-16.064,45.306,25.344
0.30722,0.05482,28.88384,-0.00782,-0.00384,-0.98948,21.644,-16.089,45.346,25.409
0.42624,-0.17965,28.91526,-0.00644,-0.00030,-0.99630,21.746,-16.717,45.724,25.383
0.37766,-0.41899,29.06314,0.01431,0.00821,-1.00860,21.346,-16.572,45.858,25.281
0.57719,-0.07313,29.34251,0.00382,0.00499,-1.00501,21.403,-16.846,45.433,25.425
0.28192,-0.33486,29.39057,-0.00001,-0.00724,-1.00287,20.965,-16.809,45.586,25.485
0.04486,-0.27957,29.84675,-0.01669,0.01427,-1.00509,20.900,-17.658,45.432,25.408
0.40529,-0.44131,29.66761,-0.00304,-0.00105,-0.99852,20.662,-17.182,45.507,25.359
0.39335,-0.03280,30.34716,-0.00025,-0.00372,-0.99662,20.679,-17.625,45.416,25.452
0.47924,-0.21544,30.28498,0.00428,-0.00043,-0.98195,20.456,-17.825,45.657,25.487
0.57257,-0.15698,30.33399,0.01121,0.01465,-1.00269,20.705,-18.415,46.055,25.430
0.18042,-0.20965,30.68619,-0.00943,0.00079,-1.00209,20.674,-18.080,45.934,25.499
0.40489,-0.27778,30.42620,0.00749,0.01070,-0.99607,20.076,-18.327,45.013,25.393
0.42111,-0.02563,31.13377,0.00159,0.00404,-1.00569,19.649,-19.089,45.188,25.370
-0.00451,-0.25653,30.78327,0.00872,-0.00142,-1.00257,19.733,-19.018,45.687,25.412
0.23710,-0.17807,31.24191,0.00900,0.00617,-0.98826,19.419,-18.964,45.667,25.479
0.24435,-0.05683,31.28782,-0.00976,-0.00387,-0.99908,19.555,-18.919,45.833,25.495
0.60003,-0.27463,31.54282,-0.00544,-0.00232,-0.99766,18.987,-19.512,45.888,25.373
0.42956,-0.27668,31.68493,-0.00427,0.01182,-0.99588,18.877,-19.391,45.630,25.467
0.46770,0.06795,31.90094,0.00600,-0.00203,-1.00593,18.286,-19.680,45.493,25.493
0.14869,-0.15413,32.02816,-0.00191,0.00401,-1.00680,18.240,-19.927,45.633,25.391
0.44992,-0.46821,32.23097,0.01197,-0.01505,-1.00036,18.228,-20.176,45.730,25.397
0.31286,-0.21235,32.49463,0.00777,0.00171,-0.99596,17.779,-20.379,45.461,25.482
0.57792,-0.17078,32.28161,-0.01173,0.00836,-0.99958,17.586,-20.123,46.148,25.501
0.29175,-0.06218,32.66028,0.00154,0.00321,-1.00823,17.313,-20.737,45.319,25.493
0.34765,-0.07503,32.68696,0.01026,-0.00659,-0.97978,17.633,-21.088,45.943,25.403
0.12251,-0.09676,33.10750,-0.00231,0.00943,-0.99829,17.565,-21.213,46.285,25.412
0.47791,0.16109,33.11842,-0.00422,-0.01013,-0.98242,17.087,-21.183,45.746,25.349
0.26283,-0.19687,33.35674,0.00002,0.00502,-1.00454,16.805,-21.227,45.733,25.459
0.35754,0.00778,33.50764,-0.00639,-0.00728,-0.99896,16.036,-21.417,45.527,25.334
0.21123,-0.46665,33.50886,-0.01307,0.00346,-0.99762,16.184,-21.789,45.779,25.333
0.45312,-0.43988,33.59594,0.00365,0.00834,-0.99597,15.913,-22.154,45.762,25.507
0.36611,-0.36307,33.73059,0.01258,-0.01026,-1.00855,15.999,-22.171,45.806,25.465
0.38868,-0.06435,33.91287,0.00986,-0.00585,-0.99705,15.091,-21.846,46.317,25.468
0.27098,-0.17767,34.06071,-0.01382,-0.00324,-0.99927,15.148,-22.416,45.994,25.372
0.48111,-0.20991,34.19380,-0.00356,-0.00886,-0.99741,15.186,-22.531,45.730,25.399
0.33845,-0.00761,34.25714,-0.00873,-0.00735,-0.99762,14.463,-22.586,45.469,25.431
0.44324,-0.63113,34.47289,-0.00156,-0.00208,-1.00407,14.124,-22.279,45.561,25.424
0.44305,-0.44331,34.71656,0.00070,-0.00081,-0.99601,13.928,-22.912,45.993,25.394
0.34801,-0.08391,34.82619,0.01418,-0.00484,-1.00133,13.873,-23.039,45.541,25.506
0.23375,-0.29984,35.28727,0.00299,0.00003,-0.99665,13.969,-22.996,45.523,25.404
0.28805,0.17601,35.14753,-0.00555,0.00694,-1.01350,13.332,-23.667,45.605,25.449
0.29108,-0.15942,35.54152,-0.00165,0.00579,-1.00530,13.193,-23.517,46.075,25.407
0.32179,-0.20507,35.57950,-0.00189,-0.00949,-1.01358,12.956,-23.869,45.823,25.466
0.34121,-0.09280,35.31476,-0.00138,0.00056,-0.98568,12.340,-23.575,45.719,25.391
